detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,201.09,127.59,0.337395,0.379721,169.01,92.76,233.16,162.41,0.7762,173,5.7724,201.0,92.0
True,190.59,118.96,0.319784,0.35405,152.79,71.98,228.4,165.94,0.7848,174,5.8058,190.0,71.0
True,202.08,128.86,0.339065,0.383525,171.81,95.8,232.36,161.93,0.7798,175,5.8392,202.0,95.0
True,201.49,129.02,0.338076,0.383975,171.23,96.63,231.76,161.4,0.7913,176,5.8725,201.0,96.0
True,201.83,129.59,0.338635,0.385684,172.16,98.15,231.49,161.03,0.7717,177,5.9059,201.0,98.0
True,202.07,129.87,0.339042,0.38651,172.08,98.2,232.06,161.53,0.7691,178,5.9393,202.0,98.0
True,201.31,128.64,0.337774,0.382849,170.49,95.58,232.14,161.69,0.8052,179,5.9726,201.0,95.0
True,191.1,119.05,0.320641,0.354323,152.96,71.97,229.24,166.14,0.8213,180,6.006,191.0,71.0
True,200.34,126.75,0.336137,0.377229,167.77,90.68,232.9,162.82,0.695,181,6.0394,200.0,90.0
True,201.04,127.61,0.337321,0.379804,169.96,94.62,232.13,160.6,0.8194,182,6.0727,201.0,94.0
True,202.03,129.23,0.338975,0.384626,171.98,97.47,232.08,160.99,0.7754,183,6.1061,202.0,97.0
True,201.55,129.54,0.338166,0.385524,172.23,98.34,230.87,160.73,0.7689,184,6.1395,201.0,98.0
True,201.48,128.6,0.338054,0.382726,171.53,96.6,231.43,160.6,0.7979,185,6.1728,201.0,96.0
True,194.75,120.73,0.326764,0.359305,159.98,75.76,229.52,165.69,0.7318,186,6.2062,194.0,75.0
True,193.91,118.15,0.325344,0.351635,155.09,70.88,232.72,165.42,0.8284,187,6.2396,193.0,70.0
True,201.22,128.26,0.33761,0.381716,170.85,96.06,231.58,160.45,0.8086,188,6.2729,201.0,96.0
True,201.18,128.64,0.337552,0.382866,171.77,97.15,230.59,160.14,0.7907,189,6.3063,201.0,97.0
True,202.0,129.81,0.338922,0.386331,172.55,98.39,231.44,161.22,0.7521,190,6.3397,201.0,98.0
True,202.35,129.36,0.339517,0.384987,172.2,97.04,232.5,161.67,0.7783,191,6.373,202.0,97.0
True,202.34,127.12,0.339495,0.378332,171.21,91.34,233.47,162.9,0.6926,192,6.4064,202.0,91.0
True,188.75,119.12,0.316695,0.354511,147.77,71.62,229.73,166.61,0.7603,193,6.4398,188.0,71.0
True,203.25,129.89,0.341025,0.386575,173.65,97.57,232.85,162.2,0.7762,194,6.4731,203.0,97.0
True,202.65,129.97,0.34002,0.38681,173.59,98.43,231.71,161.51,0.7681,195,6.5065,202.0,98.0
True,202.6,130.61,0.33993,0.388709,174.04,100.01,231.16,161.2,0.7468,196,6.5399,202.0,100.0
True,202.15,130.06,0.339177,0.387093,173.78,99.22,230.52,160.91,0.7556,197,6.5732,202.0,99.0
True,202.31,129.2,0.339438,0.384522,171.81,96.07,232.8,162.33,0.7951,198,6.6066,202.0,96.0
True,193.45,119.72,0.324587,0.356307,155.02,72.92,231.89,166.52,0.8032,199,6.64,193.0,72.0
True,203.01,130.12,0.340624,0.387258,173.89,98.51,232.14,161.73,0.7502,200,6.6733,203.0,98.0
True,202.53,130.28,0.339813,0.387736,173.94,99.55,231.12,161.01,0.7746,201,6.7067,202.0,99.0
True,202.8,131.03,0.340266,0.389962,174.72,101.34,230.87,160.71,0.7547,202,6.7401,202.0,101.0
True,202.95,131.06,0.34052,0.390045,174.66,101.19,231.24,160.92,0.7599,203,6.7734,202.0,101.0
True,202.99,129.4,0.340587,0.385124,173.17,96.98,232.81,161.82,0.7671,204,6.8068,202.0,96.0
True,193.25,119.93,0.324249,0.356943,154.73,73.48,231.78,166.38,0.7868,205,6.8402,193.0,73.0
True,203.48,131.13,0.341417,0.390266,175.02,100.6,231.95,161.66,0.7429,206,6.8735,203.0,100.0
True,202.63,130.22,0.33999,0.387566,174.47,99.98,230.8,160.46,0.7757,207,6.9069,202.0,99.0
True,202.98,131.07,0.340577,0.390103,175.07,101.76,230.9,160.39,0.753,208,6.9403,202.0,101.0
True,202.92,131.09,0.340464,0.390138,174.84,101.7,231.0,160.47,0.7542,209,6.9736,202.0,101.0
True,202.45,129.97,0.339683,0.386814,173.67,99.34,231.24,160.6,0.778,210,7.007,202.0,99.0
True,193.18,119.84,0.324135,0.356679,156.39,74.33,229.98,165.36,0.7876,211,7.0404,193.0,74.0
True,203.57,131.29,0.341557,0.390749,174.98,100.8,232.15,161.78,0.7386,212,7.0737,203.0,100.0
True,203.42,131.35,0.341302,0.39093,174.85,101.16,231.98,161.55,0.7534,213,7.1071,203.0,101.0
True,203.25,132.14,0.34102,0.393278,175.05,102.47,231.45,161.82,0.7444,214,7.1405,203.0,102.0
True,203.04,131.74,0.340678,0.392077,174.96,102.19,231.12,161.29,0.7484,215,7.1738,203.0,102.0
True,203.11,130.99,0.340784,0.389856,174.18,100.9,232.03,161.08,0.7625,216,7.2072,203.0,100.0
True,193.01,120.2,0.32385,0.357736,156.53,75.26,229.5,165.14,0.7721,217,7.2406,193.0,75.0
