detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,931.93,708.73,0.485382,0.656234,832.78,497.7,1031.09,919.77,0.3707,161,6.44,931,497
True,921.59,712.14,0.479996,0.65939,820.61,504.7,1022.57,919.58,0.5671,162,6.48,921,504
True,839.96,704.66,0.437481,0.652465,646.25,480.81,1033.67,928.52,0.6533,163,6.52,839,480
True,903.63,706.49,0.470643,0.654154,799.61,491.75,1007.66,921.23,0.5338,164,6.56,903,491
True,887.53,712.1,0.462255,0.65935,780.7,499.25,994.36,924.94,0.5384,165,6.6,887,499
True,880.23,706.6,0.458454,0.654256,778.64,488.87,981.82,924.33,0.5677,166,6.64,880,488
True,790.99,716.23,0.411973,0.663176,608.57,509.62,973.4,922.83,0.7691,167,6.68,790,509
True,796.65,708.45,0.414924,0.655971,622.79,486.33,970.52,930.57,0.7235,168,6.72,796,486
True,846.75,708.66,0.441018,0.656171,744.8,490.62,948.7,926.71,0.6436,169,6.76,846,490
True,838.26,705.49,0.436594,0.653233,734.07,484.73,942.45,926.26,0.712,170,6.8,838,484
True,840.57,713.08,0.437795,0.660259,741.5,498.16,939.63,928.0,0.7302,171,6.84,840,498
True,837.65,707.1,0.436275,0.654721,733.48,487.1,941.81,927.09,0.6384,172,6.88,837,487
True,837.74,708.89,0.436325,0.656376,738.4,489.81,937.09,927.97,0.6968,173,6.92,837,489
True,836.07,711.52,0.435452,0.658818,734.62,494.47,937.52,928.57,0.6503,174,6.96,836,494
True,835.44,710.5,0.435124,0.657866,735.95,492.4,934.92,928.59,0.7374,175,7.0,835,492
True,831.87,707.8,0.433264,0.655374,730.14,486.33,933.59,929.28,0.7264,176,7.04,831,486
True,832.78,714.5,0.433742,0.661575,732.21,492.84,933.35,936.16,0.6889,177,7.08,832,492
True,830.82,712.41,0.432721,0.659641,730.23,488.81,931.42,936.01,0.7204,178,7.12,830,488
True,824.81,721.6,0.429587,0.668152,717.83,501.36,931.78,941.85,0.6913,179,7.16,824,501
True,818.68,721.85,0.426395,0.668383,722.9,502.64,914.46,941.06,0.5983,180,7.2,818,502
True,815.0,714.35,0.424482,0.661439,716.07,490.84,913.94,937.87,0.6907,181,7.24,815,490
True,816.04,720.88,0.425019,0.667478,713.61,504.7,918.47,937.06,0.6945,182,7.28,816,504
True,816.09,720.14,0.425047,0.666799,713.56,505.95,918.62,934.34,0.717,183,7.32,816,505
True,817.6,719.44,0.425833,0.666144,715.59,503.59,919.61,935.28,0.6998,184,7.36,817,503
True,821.25,721.27,0.427733,0.667839,722.94,506.99,919.55,935.55,0.6996,185,7.4,821,506
True,817.87,727.19,0.425972,0.673321,718.28,507.66,917.45,946.72,0.6826,186,7.44,817,507
True,828.36,722.02,0.43144,0.668535,727.96,497.57,928.76,946.47,0.7032,187,7.48,828,497
True,829.48,732.45,0.432023,0.678199,727.12,510.37,931.85,954.54,0.6499,188,7.52,829,510
True,832.73,729.64,0.433715,0.675592,732.84,503.73,932.63,955.55,0.6883,189,7.56,832,503
True,832.66,739.75,0.433676,0.684956,728.47,515.63,936.84,963.87,0.5927,190,7.6,832,515
True,835.47,737.58,0.435142,0.682946,734.85,519.53,936.09,955.64,0.6782,191,7.64,835,519
True,839.11,738.42,0.437035,0.683718,737.05,517.49,941.16,959.34,0.6329,192,7.68,839,517
True,837.94,727.76,0.436427,0.673854,738.48,497.92,937.39,957.6,0.6735,193,7.72,837,497
True,846.3,727.85,0.440779,0.673937,742.05,501.7,950.55,954.01,0.6115,194,7.76,846,501
True,856.36,719.4,0.446023,0.666112,741.66,490.72,971.07,948.08,0.6795,195,7.8,856,490
True,805.55,732.2,0.419559,0.677959,607.42,512.53,1003.69,951.86,0.6274,196,7.84,805,512
True,888.56,708.36,0.462792,0.655889,776.89,480.66,1000.23,936.06,0.6116,197,7.88,888,480
True,890.66,705.33,0.463883,0.653085,780.29,477.93,1001.02,932.73,0.6653,198,7.92,890,477
True,836.95,710.65,0.435911,0.658012,648.92,483.66,1024.98,937.64,0.6935,199,7.96,836,483
True,850.22,689.04,0.442823,0.637999,653.9,439.66,1046.54,938.42,0.4733,200,8.0,850,439
True,851.89,723.2,0.443692,0.669626,659.11,510.8,1044.67,935.59,0.6544,201,8.04,851,510
True,857.63,717.6,0.446682,0.664448,662.59,500.62,1052.67,934.59,0.553,202,8.08,857,500
True,922.17,712.62,0.480296,0.659834,800.82,497.59,1043.52,927.65,0.4061,203,8.12,922,497
True,862.63,718.43,0.449285,0.665217,669.56,507.23,1055.7,929.64,0.4934,204,8.16,862,507
True,862.97,704.05,0.449465,0.651896,671.24,480.4,1054.7,927.69,0.5384,205,8.2,862,480
True,853.52,715.92,0.444539,0.662889,652.02,505.41,1055.02,926.44,0.7022,206,8.24,853,505
True,134.15,741.35,0.069872,0.686437,3.9,603.58,264.41,879.13,0.367,207,8.28,134,603
True,134.14,740.34,0.069864,0.6855,4.31,603.96,263.96,876.72,0.3478,208,8.32,134,603
True,135.24,736.57,0.070437,0.682008,4.27,603.13,266.2,870.01,0.3041,209,8.36,135,603
True,834.28,712.06,0.43452,0.659315,635.0,489.99,1033.56,934.13,0.6647,210,8.4,834,489
True,912.52,713.91,0.475273,0.661026,806.32,500.49,1018.73,927.33,0.3239,211,8.44,912,500
True,820.93,712.46,0.427569,0.659687,629.21,491.42,1012.66,933.5,0.4374,212,8.48,820,491
True,894.57,714.57,0.46592,0.661635,783.65,496.33,1005.49,932.8,0.5152,213,8.52,894,496
True,888.85,721.18,0.462942,0.667756,783.32,505.48,994.38,936.87,0.5407,214,8.56,888,505
True,810.25,723.27,0.422005,0.669694,612.02,498.42,1008.48,948.12,0.5542,215,8.6,810,498
True,875.37,702.41,0.455922,0.650381,767.8,461.27,982.93,943.55,0.4197,216,8.64,875,461
True,798.89,717.78,0.416088,0.664616,602.65,482.5,995.13,953.07,0.5123,217,8.68,798,482
True,861.0,724.68,0.448439,0.671003,752.8,496.73,969.21,952.63,0.513,218,8.72,861,496
True,850.08,727.67,0.44275,0.67377,748.84,497.07,951.32,958.27,0.5908,219,8.76,850,497
True,842.75,730.0,0.438932,0.675923,738.0,497.9,947.5,962.1,0.6318,220,8.8,842,497
True,842.37,732.31,0.438732,0.678064,738.62,496.39,946.11,968.23,0.6423,221,8.84,842,496
True,836.59,741.47,0.435722,0.686551,735.85,519.38,937.33,963.57,0.6325,222,8.88,836,519
True,826.44,738.02,0.430438,0.683354,724.66,510.65,928.22,965.4,0.6504,223,8.92,826,510
