detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,432.99,196.33,0.726501,0.584313,388.2,138.08,477.79,254.58,0.5824,140,5.6,432.0,138.0
True,433.24,195.95,0.726917,0.583172,389.45,138.26,477.03,253.63,0.6499,141,5.64,433.0,138.0
True,432.93,196.62,0.726389,0.585179,387.88,138.33,477.98,254.91,0.5776,142,5.68,432.0,138.0
True,433.84,197.07,0.727912,0.586519,388.76,138.0,478.91,256.14,0.6256,143,5.72,433.0,138.0
True,433.24,196.35,0.726918,0.584364,388.34,137.47,478.14,255.22,0.6307,144,5.76,433.0,137.0
True,434.03,196.88,0.728246,0.585966,389.08,137.53,478.99,256.24,0.6941,145,5.8,434.0,137.0
True,433.9,196.12,0.728018,0.583679,389.82,137.89,477.98,254.35,0.7043,146,5.84,433.0,137.0
True,433.97,195.62,0.728138,0.582189,390.24,137.07,477.7,254.16,0.6692,147,5.88,433.0,137.0
True,432.27,193.64,0.72529,0.576313,386.07,132.64,478.48,254.64,0.5201,148,5.92,432.0,132.0
True,435.43,189.58,0.730584,0.564218,388.19,124.53,482.67,254.62,0.6063,149,5.96,435.0,124.0
True,435.61,189.01,0.73089,0.562523,389.0,123.23,482.22,254.78,0.5807,150,6.0,435.0,123.0
True,433.07,195.58,0.726625,0.582076,387.0,136.58,479.13,254.58,0.5017,151,6.04,433.0,136.0
True,432.83,192.65,0.726228,0.573353,386.23,130.73,479.43,254.57,0.4391,152,6.08,432.0,130.0
True,433.36,189.56,0.727106,0.564152,387.44,124.76,479.27,254.35,0.417,153,6.12,433.0,124.0
True,431.82,197.24,0.724531,0.58702,388.31,139.95,475.33,254.52,0.4796,154,6.16,431.0,139.0
True,432.73,195.82,0.726051,0.582786,388.23,136.89,477.22,254.74,0.48,155,6.2,432.0,136.0
True,432.37,195.75,0.72546,0.582592,386.37,136.56,478.38,254.94,0.4911,156,6.24,432.0,136.0
True,432.87,193.55,0.726287,0.576027,385.91,132.81,479.82,254.28,0.4814,157,6.28,432.0,132.0
True,433.19,188.87,0.726824,0.562102,386.47,124.09,479.91,253.64,0.4954,158,6.32,433.0,124.0
True,433.47,191.88,0.727302,0.571084,388.81,130.37,478.13,253.4,0.4977,159,6.36,433.0,130.0
True,435.4,184.04,0.730541,0.547753,389.45,115.09,481.35,253.0,0.5258,160,6.4,435.0,115.0
True,436.96,181.89,0.73315,0.541336,389.62,110.83,484.29,252.95,0.497,161,6.44,436.0,110.0
True,438.62,180.36,0.735947,0.53678,389.94,107.72,487.31,252.99,0.4639,162,6.48,438.0,107.0
True,435.46,191.44,0.730643,0.569758,389.74,130.45,481.19,252.43,0.4201,163,6.52,435.0,130.0
True,432.55,194.85,0.725761,0.579908,389.0,135.69,476.11,254.01,0.47,164,6.56,432.0,135.0
True,432.3,194.29,0.725333,0.578241,388.49,134.49,476.11,254.08,0.3719,165,6.6,432.0,134.0
