detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,224.7,612.49,0.445839,0.680543,182.17,570.04,267.23,654.94,0.7433,164,6.56,224.0,570.0
True,222.95,611.45,0.442355,0.679388,182.7,570.36,263.2,652.54,0.7285,165,6.6,222.0,570.0
True,221.24,610.52,0.43896,0.678355,181.74,570.06,260.73,650.98,0.7248,166,6.64,221.0,570.0
True,219.58,610.64,0.435666,0.678484,178.99,569.18,260.17,652.09,0.7167,167,6.68,219.0,569.0
True,218.42,610.57,0.433381,0.678413,177.87,568.57,258.97,652.57,0.7053,168,6.72,218.0,568.0
True,217.49,610.45,0.431522,0.678282,177.43,567.02,257.54,653.89,0.693,169,6.76,217.0,567.0
True,216.59,611.65,0.429747,0.679612,175.94,566.98,257.25,656.32,0.6968,170,6.8,216.0,566.0
True,214.82,612.23,0.426226,0.680253,174.08,567.73,255.56,656.72,0.6997,171,6.84,214.0,567.0
True,213.69,613.04,0.423996,0.681155,172.82,567.74,254.57,658.34,0.7077,172,6.88,213.0,567.0
True,212.93,611.09,0.422483,0.678992,171.97,567.97,253.89,654.21,0.7375,173,6.92,212.0,567.0
True,213.12,612.1,0.422853,0.680115,172.07,568.03,254.17,656.18,0.7323,174,6.96,213.0,568.0
True,214.14,611.82,0.424889,0.679802,172.36,566.58,255.93,657.06,0.716,175,7.0,214.0,566.0
True,215.06,610.53,0.426696,0.678364,173.75,567.61,256.36,653.44,0.7185,176,7.04,215.0,567.0
True,215.2,610.88,0.426993,0.67876,173.88,568.04,256.53,653.73,0.6894,177,7.08,215.0,568.0
True,215.99,610.84,0.428546,0.678706,175.43,568.51,256.55,653.16,0.7088,178,7.12,215.0,568.0
True,216.22,611.8,0.429008,0.679783,175.94,569.16,256.5,654.45,0.7253,179,7.16,216.0,569.0
True,218.01,610.89,0.432559,0.678772,177.03,567.78,258.98,654.01,0.726,180,7.2,218.0,567.0
True,219.63,610.69,0.435769,0.678548,179.23,568.28,260.02,653.11,0.7407,181,7.24,219.0,568.0
True,222.38,611.55,0.441233,0.679503,182.18,568.33,262.58,654.78,0.7305,182,7.28,222.0,568.0
True,226.25,609.38,0.448913,0.677087,185.76,565.42,266.75,653.33,0.6777,183,7.32,226.0,565.0
True,228.49,609.03,0.453363,0.676702,187.11,565.93,269.88,652.13,0.6639,184,7.36,228.0,565.0
True,230.21,609.04,0.456775,0.676709,190.44,564.67,269.98,653.41,0.6334,185,7.4,230.0,564.0
True,232.71,609.16,0.461726,0.676848,190.73,567.34,274.69,650.99,0.6484,186,7.44,232.0,567.0
True,233.32,608.73,0.462932,0.676369,192.79,564.98,273.85,652.49,0.672,187,7.48,233.0,564.0
True,235.41,607.95,0.467078,0.675503,194.17,565.46,276.65,650.45,0.668,188,7.52,235.0,565.0
True,236.4,606.82,0.469052,0.674246,194.47,564.78,278.33,648.86,0.6944,189,7.56,236.0,564.0
True,236.03,605.23,0.468316,0.67248,192.34,561.39,279.73,649.07,0.6981,190,7.6,236.0,561.0
